1000,4960,0.018328
1000,9948,0.020388
1000,14447,0.018445
1000,20306,0.018689
1000,24862,0.019258
1000,29882,0.02017
1000,33969,0.019148
1000,38205,0.018564
1000,45353,0.020317
1000,49097,0.019813
1000,496,0.019171
1000,1027,0.019373
1000,1488,0.018273
1000,2004,0.019875
1000,2564,0.018487
1000,3064,0.018403
1000,3431,0.018648
1000,4080,0.018526
1000,4525,0.023226
1000,5121,0.026629
1000,54,0.018782
1000,111,0.019011
1000,163,0.019478
1000,218,0.018352
1000,275,0.018432
1000,324,0.018428
1000,379,0.018678
1000,445,0.019876
1000,494,0.018467
1000,557,0.018566
100,1001,0.000233
100,1118,0.000233
100,1553,0.000268
100,2086,0.000231
100,2221,0.00023
100,3055,0.000235
100,3270,0.000279
100,3736,0.000235
100,4734,0.000233
100,5240,0.000236
100,107,0.000235
100,147,0.000234
100,184,0.000232
100,268,0.000234
100,310,0.000234
100,347,0.000264
100,443,0.000234
100,455,0.000237
100,525,0.000235
100,11,0.000232
100,11,0.000229
100,15,0.000229
100,22,0.000283
100,32,0.00023
100,38,0.000233
100,43,0.000285
100,55,0.000232
100,56,0.00026
10,1001,0.00004
10,1001,0.000041
10,1001,0.000038
10,1001,0.000041
10,1001,0.000076
10,1001,0.000039
10,1001,0.000042
10,1001,0.000039
10,101,0.000038
10,101,0.000038
10,101,0.000041
10,101,0.00004
10,101,0.000041
10,101,0.000037
10,101,0.000042
10,101,0.000042
10,101,0.000037
10,101,0.000039
10,11,0.00004
10,11,0.000038
10,11,0.000055
10,11,0.000038
10,11,0.00004
10,11,0.00004
10,11,0.000041
10,11,0.00004
10,11,0.000041
200,1001,0.000809
200,2135,0.00079
200,4205,0.000767
200,4824,0.000795
200,5849,0.000814
200,6920,0.00083
200,7675,0.00082
200,9312,0.000843
200,9665,0.000817
200,101,0.000762
200,203,0.000787
200,298,0.000915
200,425,0.000925
200,524,0.000868
200,599,0.000819
200,696,0.000787
200,850,0.000799
200,869,0.000771
200,1054,0.000802
200,11,0.000794
200,21,0.000792
200,32,0.000788
200,46,0.000785
200,54,0.000819
200,64,0.000786
200,73,0.000763
200,86,0.000769
200,104,0.000775
200,112,0.000777
20,1001,0.000087
20,1001,0.00005
20,1001,0.000047
20,1001,0.000045
20,1001,0.00005
20,1001,0.000048
20,1001,0.000053
20,1001,0.000046
20,1075,0.00005
20,101,0.00005
20,101,0.000047
20,101,0.000087
20,101,0.000047
20,101,0.00006
20,101,0.000048
20,101,0.000049
20,101,0.000049
20,116,0.000049
20,106,0.00005
20,11,0.000047
20,11,0.000046
20,11,0.000056
20,11,0.000046
20,11,0.000117
20,11,0.000046
20,11,0.000049
20,11,0.000045
20,11,0.000046
20,11,0.000047
500,2523,0.0048
500,5114,0.00471
500,7183,0.004982
500,9988,0.004701
500,12096,0.004934
500,14576,0.004829
500,16885,0.00475
500,18840,0.004704
500,22266,0.004825
500,24201,0.004764
500,248,0.004598
500,510,0.005092
500,710,0.00513
500,1005,0.005361
500,1267,0.005203
500,1533,0.004727
500,1696,0.00474
500,2105,0.004715
500,2225,0.004617
500,2583,0.004728
500,27,0.004656
500,56,0.004609
500,82,0.004662
500,113,0.004806
500,135,0.005027
500,163,0.006508
500,182,0.00592
500,222,0.005703
500,247,0.005996
500,275,0.005274
50,1001,0.000096
50,1001,0.000091
50,1001,0.000093
50,1001,0.000091
50,1001,0.000094
50,1433,0.000092
50,1866,0.000102
50,1926,0.000092
50,2394,0.000093
50,2443,0.00009
50,101,0.00009
50,101,0.00009
50,101,0.000093
50,101,0.000157
50,131,0.000092
50,162,0.000093
50,180,0.000093
50,216,0.000093
50,263,0.000092
50,245,0.000093
50,11,0.000092
50,11,0.000089
50,11,0.000098
50,11,0.000089
50,14,0.000091
50,15,0.000091
50,16,0.00011
50,22,0.000089
50,29,0.000088
50,27,0.000093
